customer_id,age,income,tenure_months,orders,avg_order_value,discount_pct,support_tickets,web_sessions,email_open_rate,days_since_purchase,rating,channel,category,sentiment,feedback_theme,feedback,revenue,churn,priority_score,recommended_action
14135,58,78641.0,17,9,81.97,33.69,3,10,0.323,160,3.4,Email,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,737.72,1,0.6342888888888889,Cross-sell
11189,44,88156.0,17,6,78.7,9.5,1,5,0.385,172,2.3,Mobile,Beauty,Negative,Returns,"The customer asked about returns, refunds, or the return process.",472.18,1,0.63425,Cross-sell
13155,47,100246.0,43,9,123.41,3.81,3,12,0.43,178,3.9,Email,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,1110.66,0,0.6341388888888889,Cross-sell
14256,50,46584.0,50,9,78.39,35.72,2,10,0.181,163,3.6,Web,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,705.51,0,0.6340777777777777,Cross-sell
11229,57,80099.0,39,7,155.55,28.99,2,10,0.637,177,2.0,Web,Electronics,Negative,Support,The customer described a slow or unsatisfactory support experience.,1088.88,0,0.6339888888888889,Cross-sell
16016,69,61262.0,27,11,57.36,15.16,4,14,0.306,134,2.7,Web,Home,Neutral,Features,The customer discussed missing features and requested improvements.,630.98,0,0.6339388888888888,Cross-sell
12974,41,55849.0,34,8,114.96,12.33,3,10,0.647,172,2.4,Email,Home,Negative,Returns,"The customer asked about returns, refunds, or the return process.",919.65,0,0.6336555555555555,Cross-sell
11029,61,65559.0,31,11,64.1,19.38,3,16,0.6,176,2.9,Email,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,705.07,0,0.6331944444444445,Cross-sell
14440,65,67750.0,20,5,66.24,38.74,3,7,0.331,172,4.1,Email,Beauty,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,331.19,1,0.6331055555555556,Engagement reminder
11351,18,45156.0,33,8,83.32,37.31,5,12,0.163,147,5.0,Email,Beauty,Positive,Returns,"The customer asked about returns, refunds, or the return process.",666.57,1,0.6329555555555555,Cross-sell
17163,67,114812.0,4,7,91.03,24.67,2,10,0.306,172,3.5,Mobile,Apparel,Neutral,Availability,The customer mentioned stock availability and product access.,637.2,0,0.6328277777777779,Cross-sell
15917,32,47812.0,47,4,86.7,6.61,1,10,0.322,164,2.2,Web,Home,Negative,Availability,The customer mentioned stock availability and product access.,346.79,0,0.6328222222222222,Engagement reminder
11895,45,76749.0,64,8,91.83,9.92,3,10,0.452,176,3.7,Mobile,Home,Neutral,Features,The customer discussed missing features and requested improvements.,734.65,1,0.6327944444444444,Cross-sell
17740,59,52330.0,72,6,96.85,9.67,2,10,0.423,174,3.0,Email,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,581.12,1,0.6326222222222222,Cross-sell
16736,48,85755.0,62,5,114.92,25.62,3,8,0.635,162,1.9,Store,Beauty,Negative,Product Quality,The customer raised concerns about product quality and durability.,574.61,1,0.6325833333333333,Engagement reminder
13367,56,47410.0,30,9,110.7,25.41,5,15,0.63,150,2.7,Web,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,996.26,1,0.6324722222222223,Cross-sell
10028,26,34630.0,72,5,99.32,19.19,3,7,0.435,154,2.5,Mobile,Beauty,Negative,Product Quality,The customer raised concerns about product quality and durability.,496.62,0,0.6323055555555555,Engagement reminder
13592,57,60276.0,1,4,112.32,9.74,2,13,0.406,179,3.4,Email,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,449.3,0,0.6321333333333334,Engagement reminder
10859,45,67909.0,14,3,72.24,30.34,4,11,0.595,171,3.4,Email,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,216.71,0,0.6321111111111111,Engagement reminder
14002,23,62283.0,31,2,95.47,38.3,2,4,0.322,168,3.2,Web,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",190.94,1,0.6319888888888888,Engagement reminder
14035,20,56947.0,70,6,93.13,28.1,3,9,0.358,157,3.1,Store,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,558.77,0,0.6318722222222223,Cross-sell
15024,58,56058.0,25,6,137.88,37.28,2,5,0.437,168,2.6,Web,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,827.28,1,0.6314888888888889,Cross-sell
16242,51,101789.0,29,8,83.66,0.6,3,12,0.483,168,3.1,Web,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,669.29,0,0.6313166666666667,Cross-sell
14203,65,82986.0,4,4,90.09,30.19,2,11,0.291,175,3.8,Mobile,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,360.37,1,0.6312444444444445,Engagement reminder
17579,50,96486.0,40,7,113.16,39.82,3,9,0.483,173,3.4,Mobile,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,792.11,1,0.6311777777777778,Cross-sell
13116,37,79439.0,36,5,134.98,33.76,3,4,0.55,179,3.4,Mobile,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,674.92,1,0.6311111111111112,Engagement reminder
12476,50,67208.0,19,3,124.14,10.56,3,6,0.441,159,2.8,Mobile,Apparel,Neutral,Support,The customer described a slow or unsatisfactory support experience.,372.42,0,0.6309666666666667,Engagement reminder
14613,22,44980.0,28,8,96.67,30.66,3,10,0.197,137,2.8,Web,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,773.35,0,0.6308777777777778,Cross-sell
17589,62,77213.0,2,4,119.9,38.21,2,10,0.329,168,3.2,Mobile,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,479.61,1,0.6305888888888889,Engagement reminder
17810,60,67857.0,47,5,133.91,6.34,3,12,0.523,178,3.5,Email,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,669.56,1,0.630538888888889,Engagement reminder
12343,33,30041.0,53,7,91.33,32.55,1,13,0.162,162,3.0,Web,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,639.33,0,0.6303777777777778,Cross-sell
13731,28,63151.0,68,8,63.88,33.78,4,9,0.512,161,3.3,Mobile,Apparel,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",511.0,1,0.6302388888888889,Cross-sell
12337,47,31876.0,16,10,108.66,5.37,5,12,0.618,163,3.6,Web,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,1086.59,0,0.6300111111111111,Cross-sell
10804,46,62926.0,42,7,115.06,18.93,2,12,0.534,176,2.6,Web,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,805.4,1,0.6298666666666667,Cross-sell
15815,40,66318.0,62,5,96.21,6.38,2,11,0.427,168,2.7,Email,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,481.06,0,0.6297388888888888,Engagement reminder
14836,26,67676.0,10,8,95.14,1.47,2,16,0.235,176,4.2,Mobile,Home,Positive,Features,The customer discussed missing features and requested improvements.,761.1,0,0.6296666666666667,Cross-sell
11202,37,77977.0,5,8,73.24,27.49,3,10,0.431,154,2.6,Mobile,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,585.9,0,0.6293555555555554,Cross-sell
12165,21,96636.0,63,11,55.77,8.46,2,11,0.538,171,2.3,Mobile,Sports,Negative,Price,The customer said the price was high and asked for a better offer.,613.48,0,0.6292055555555556,Cross-sell
14873,28,77479.0,38,5,104.41,2.19,1,8,0.471,179,2.4,Web,Sports,Negative,Support,The customer described a slow or unsatisfactory support experience.,522.06,1,0.6288555555555556,Engagement reminder
10431,39,74177.0,9,6,103.93,12.91,3,9,0.487,174,3.5,Email,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,623.56,0,0.62885,Cross-sell
17647,64,64609.0,59,8,98.72,10.4,1,10,0.375,177,2.8,Email,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,789.8,0,0.6286111111111111,Cross-sell
11360,44,57896.0,39,6,110.65,11.87,2,6,0.492,175,2.8,Store,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,663.88,0,0.6285444444444445,Cross-sell
16005,67,51668.0,55,3,75.77,12.0,4,11,0.574,154,2.6,Mobile,Electronics,Neutral,Features,The customer discussed missing features and requested improvements.,227.31,0,0.6285333333333333,Engagement reminder
15011,66,54717.0,62,7,84.81,32.68,3,10,0.419,166,3.4,Store,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,593.7,0,0.6284222222222222,Cross-sell
11701,34,70008.0,46,6,126.83,13.06,1,9,0.248,157,2.3,Web,Home,Negative,Support,The customer described a slow or unsatisfactory support experience.,760.96,1,0.6283166666666666,Cross-sell
13742,68,65020.0,59,7,88.12,7.03,2,14,0.236,140,2.1,Email,Electronics,Negative,Support,The customer described a slow or unsatisfactory support experience.,616.85,0,0.6282166666666668,Cross-sell
16910,28,66850.0,16,7,147.18,38.62,4,13,0.492,165,3.7,Mobile,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,1030.24,0,0.6281277777777777,Cross-sell
14306,37,60570.0,56,7,89.32,28.83,4,9,0.425,164,4.0,Web,Beauty,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",625.23,0,0.6280555555555555,Cross-sell
15280,20,53683.0,60,9,85.51,3.11,1,10,0.329,174,2.9,Web,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,769.56,0,0.6273944444444445,Cross-sell
11856,41,69288.0,3,4,44.28,6.28,2,6,0.327,163,3.0,Mobile,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,177.13,0,0.6273777777777778,Engagement reminder
11332,50,54164.0,61,11,118.13,9.39,5,9,0.675,177,4.2,Email,Apparel,Positive,Availability,The customer mentioned stock availability and product access.,1299.4,1,0.6272222222222221,Cross-sell
10308,29,67293.0,46,4,71.13,39.28,2,7,0.533,173,2.5,Mobile,Beauty,Negative,Support,The customer described a slow or unsatisfactory support experience.,284.53,1,0.6271500000000001,Engagement reminder
15907,57,37456.0,17,3,114.01,0.23,4,11,0.546,166,3.5,Store,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,342.02,1,0.62705,Engagement reminder
14463,54,108987.0,46,4,58.73,25.82,3,8,0.231,150,3.5,Email,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,234.91,1,0.6267166666666667,Engagement reminder
15654,23,78506.0,31,6,86.82,22.35,1,12,0.347,177,3.0,Web,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,520.92,0,0.6267111111111111,Cross-sell
16051,35,65713.0,29,8,72.2,1.13,3,10,0.719,177,2.5,Web,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,577.61,0,0.6266166666666666,Cross-sell
11223,56,93914.0,66,6,94.61,7.5,3,9,0.408,176,4.1,Mobile,Sports,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,567.68,1,0.6265944444444446,Cross-sell
16434,32,92694.0,51,5,79.0,39.59,1,10,0.479,177,2.3,Email,Beauty,Negative,Features,The customer discussed missing features and requested improvements.,394.99,0,0.6265611111111111,Engagement reminder
17867,53,65778.0,71,6,129.63,7.61,6,12,0.75,159,3.5,Web,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,777.79,0,0.6262500000000001,Cross-sell
10519,63,77251.0,36,5,67.4,25.03,3,11,0.453,163,3.1,Email,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,337.01,1,0.6262055555555556,Engagement reminder
14150,18,65639.0,26,6,88.94,6.82,3,15,0.474,148,2.1,Store,Sports,Negative,Price,The customer said the price was high and asked for a better offer.,533.66,0,0.6261722222222222,Cross-sell
12068,45,35350.0,27,8,92.79,5.57,1,11,0.196,180,4.0,Web,Beauty,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,742.29,0,0.6260777777777778,Cross-sell
13310,29,61199.0,17,5,88.69,26.66,2,14,0.732,165,1.0,Web,Sports,Negative,Price,The customer said the price was high and asked for a better offer.,443.45,1,0.6258222222222223,Engagement reminder
14827,34,56952.0,30,7,109.61,26.62,3,14,0.607,175,3.0,Mobile,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,767.29,1,0.6258222222222222,Cross-sell
12160,21,74754.0,38,7,96.61,15.31,2,7,0.301,165,3.3,Email,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,676.24,1,0.6257722222222223,Cross-sell
16705,45,68800.0,8,3,85.13,22.54,4,16,0.754,174,2.9,Email,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,255.38,1,0.6257277777777778,Engagement reminder
17085,55,75803.0,38,5,91.35,33.96,1,13,0.362,166,2.3,Web,Apparel,Negative,Features,The customer discussed missing features and requested improvements.,456.75,0,0.6255166666666667,Engagement reminder
14958,40,53598.0,59,8,77.36,21.29,4,6,0.387,151,3.5,Email,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",618.87,0,0.6255166666666667,Cross-sell
10021,32,79301.0,31,5,112.32,18.14,5,14,0.398,136,3.3,Email,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,561.6,1,0.625261111111111,Engagement reminder
10423,22,61944.0,63,6,108.16,32.89,2,6,0.358,180,3.9,Web,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,648.98,0,0.6252055555555556,Cross-sell
16821,53,73817.0,48,9,69.02,1.53,1,9,0.133,179,4.3,Email,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,621.21,1,0.6252055555555556,Cross-sell
13882,41,75986.0,21,12,112.53,37.39,2,9,0.475,177,3.1,Mobile,Apparel,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,1350.41,0,0.6251388888888889,Cross-sell
13904,48,46461.0,45,7,92.16,31.28,2,11,0.524,178,2.9,Web,Home,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",645.13,0,0.6250611111111112,Cross-sell
16270,66,88308.0,31,9,87.39,19.49,2,13,0.329,179,4.0,Email,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,786.51,0,0.6250333333333333,Cross-sell
14765,44,67350.0,14,3,80.17,31.9,4,5,0.509,160,3.4,Mobile,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",240.52,1,0.6248666666666667,Engagement reminder
14850,25,85391.0,5,5,91.7,5.86,1,7,0.282,172,3.1,Web,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,458.49,0,0.6248500000000001,Engagement reminder
17500,58,84008.0,31,8,116.22,15.4,2,6,0.335,171,3.5,Email,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,929.77,0,0.6248055555555556,Cross-sell
12513,24,27497.0,34,9,97.08,2.56,2,11,0.717,180,2.0,Mobile,Sports,Negative,Product Quality,The customer raised concerns about product quality and durability.,873.68,1,0.6246555555555555,Cross-sell
11816,22,41526.0,16,1,76.29,28.61,2,8,0.396,173,3.3,Email,Home,Neutral,Features,The customer discussed missing features and requested improvements.,76.29,1,0.62455,Engagement reminder
11244,46,79174.0,1,5,50.23,31.98,3,9,0.614,175,3.0,Web,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,251.16,1,0.6244222222222222,Engagement reminder
10136,32,73359.0,34,4,153.59,17.12,1,8,0.265,177,3.5,Store,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,614.34,0,0.6243611111111111,Engagement reminder
11935,43,51522.0,66,9,58.45,0.48,2,9,0.406,162,2.6,Web,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,526.08,0,0.6243555555555556,Cross-sell
11401,20,78256.0,7,8,107.52,13.33,2,10,0.377,161,2.7,Web,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,860.12,0,0.6241833333333333,Cross-sell
11077,65,64159.0,49,2,51.72,19.64,3,13,0.627,171,2.7,Mobile,Apparel,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,103.43,0,0.6241833333333333,Engagement reminder
10125,38,56970.0,35,5,67.72,12.27,3,11,0.22,146,3.4,Email,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,338.58,0,0.6237777777777778,Engagement reminder
12936,37,29070.0,68,10,112.65,12.29,3,7,0.565,177,3.4,Mobile,Electronics,Neutral,Features,The customer discussed missing features and requested improvements.,1126.54,0,0.6236666666666666,Cross-sell
