customer_id,age,income,tenure_months,orders,avg_order_value,discount_pct,support_tickets,web_sessions,email_open_rate,days_since_purchase,rating,channel,category,sentiment,feedback_theme,feedback,revenue,churn
12427,26,51072.0,33,4,117.58,11.31,2,12,0.471,120,3.5,Web,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,470.3,0
17348,49,53087.0,42,6,68.56,5.81,1,10,0.734,165,4.7,Web,Electronics,Positive,Support,The customer described a slow or unsatisfactory support experience.,411.38,0
11380,50,43333.0,39,9,111.12,22.86,0,15,0.393,170,2.7,Web,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,1000.1,0
11507,51,46779.0,50,4,85.68,12.66,1,12,0.826,77,4.3,Email,Home,Positive,Returns,"The customer asked about returns, refunds, or the return process.",342.72,0
12041,28,112157.0,63,7,82.59,12.87,3,14,0.633,152,3.9,Web,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,578.13,0
17537,43,61305.0,11,7,64.23,9.57,1,11,0.343,15,4.7,Mobile,Electronics,Positive,Features,The customer discussed missing features and requested improvements.,449.58,0
11959,31,50453.0,53,6,79.95,0.73,4,9,0.692,89,5.0,Email,Electronics,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,479.72,0
16302,64,23278.0,67,4,142.69,10.44,0,9,0.523,95,4.5,Store,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,570.77,0
14665,31,53983.0,17,1,126.04,34.54,1,8,0.651,29,3.3,Web,Home,Neutral,Features,The customer discussed missing features and requested improvements.,126.04,0
15113,19,81330.0,30,5,89.26,3.16,0,8,0.614,6,4.7,Mobile,Home,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,446.32,0
10621,64,56025.0,35,8,72.93,26.67,3,5,0.736,40,5.0,Mobile,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,583.47,0
15277,36,45465.0,39,7,64.23,24.52,0,11,0.533,77,3.8,Mobile,Apparel,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,449.6,0
10557,66,79403.0,51,5,125.62,16.47,0,6,0.432,166,4.0,Mobile,Beauty,Positive,Features,The customer discussed missing features and requested improvements.,628.11,1
14369,62,72577.0,15,5,88.57,23.29,3,12,0.382,119,2.8,Web,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,442.84,1
16297,18,40588.0,58,9,72.67,5.39,1,12,0.623,158,3.9,Web,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,654.07,0
17339,23,48984.0,45,6,86.31,29.28,1,7,0.26,113,3.8,Mobile,Beauty,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",517.85,0
17918,43,90183.0,67,6,112.66,9.02,2,9,0.611,64,3.2,Email,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,675.93,0
11867,29,48930.0,44,2,135.65,18.3,1,8,0.254,128,2.8,Web,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,271.3,0
16142,49,97320.0,1,7,113.91,6.88,0,11,0.695,131,4.7,Web,Sports,Positive,Features,The customer discussed missing features and requested improvements.,797.34,0
14795,29,77377.0,33,2,108.52,7.97,0,11,0.591,57,3.2,Mobile,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,217.03,0
15870,34,55070.0,28,8,90.05,1.73,0,12,0.702,6,4.2,Mobile,Apparel,Positive,Availability,The customer mentioned stock availability and product access.,720.43,0
16514,25,73550.0,24,6,133.23,39.59,0,10,0.571,77,4.7,Email,Apparel,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,799.38,0
13794,18,63253.0,54,4,91.81,31.29,1,10,0.613,119,1.9,Store,Sports,Negative,Support,The customer described a slow or unsatisfactory support experience.,367.23,1
11079,26,70740.0,6,7,68.31,0.41,1,10,0.791,118,4.9,Mobile,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,478.19,0
16310,57,86939.0,30,7,101.74,4.38,0,11,0.588,92,4.6,Mobile,Sports,Positive,Support,The customer described a slow or unsatisfactory support experience.,712.18,0
14925,31,73427.0,12,6,49.81,37.33,1,10,0.594,73,3.1,Email,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,298.86,0
11069,57,61495.0,60,8,47.72,25.35,1,11,0.663,148,3.9,Store,Home,Neutral,Features,The customer discussed missing features and requested improvements.,381.73,0
13223,62,57945.0,18,5,63.85,37.48,1,8,0.677,141,3.4,Email,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,319.24,1
11162,34,105954.0,44,8,55.43,33.69,2,8,0.583,92,3.3,Web,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,443.41,0
16129,26,63313.0,33,6,84.21,28.4,1,10,0.743,104,3.7,Email,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,505.25,0
12679,38,39330.0,27,3,111.93,30.36,1,9,0.422,132,5.0,Email,Home,Positive,Features,The customer discussed missing features and requested improvements.,335.79,0
10542,43,77236.0,71,3,80.94,34.99,0,9,0.713,52,4.9,Mobile,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,242.83,0
12276,37,64522.0,33,11,119.16,29.56,0,12,0.713,133,3.1,Web,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,1310.78,0
14855,23,51977.0,53,7,63.45,13.61,4,9,0.659,106,4.0,Web,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,444.14,0
14730,19,59399.0,43,3,117.7,25.16,0,17,0.754,116,4.6,Web,Electronics,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,353.1,0
16857,41,32845.0,30,6,112.83,28.31,0,7,0.693,8,3.8,Mobile,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,676.97,0
12888,44,73225.0,68,6,100.86,28.48,0,11,0.7,58,4.9,Web,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,605.18,0
15027,37,79972.0,30,7,45.64,5.58,0,6,0.835,123,2.9,Web,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,319.48,0
17560,31,38864.0,69,6,82.91,15.28,0,9,0.468,144,3.6,Web,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,497.48,1
12571,37,78623.0,19,7,94.82,28.12,1,9,0.61,88,4.9,Email,Apparel,Positive,Features,The customer discussed missing features and requested improvements.,663.73,0
10243,39,91283.0,42,4,103.95,12.98,2,10,0.697,57,4.3,Web,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,415.81,0
15247,36,52751.0,56,6,106.2,14.61,1,8,0.773,49,4.3,Email,Electronics,Positive,Returns,"The customer asked about returns, refunds, or the return process.",637.2,0
14805,54,71285.0,59,7,123.05,18.74,2,13,0.444,15,4.5,Mobile,Apparel,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,861.34,0
12706,22,95225.0,18,6,61.35,16.27,1,13,0.713,130,3.9,Email,Home,Neutral,Availability,The customer mentioned stock availability and product access.,368.07,0
14503,43,74869.0,57,5,113.17,26.13,0,14,0.697,74,3.1,Mobile,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,565.86,0
15349,57,98632.0,50,6,81.24,28.42,1,8,0.503,177,3.9,Mobile,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,487.45,1
16547,52,54140.0,5,8,140.38,18.04,0,3,0.661,56,4.0,Email,Beauty,Positive,Price,The customer said the price was high and asked for a better offer.,1123.03,0
11027,56,76463.0,33,5,72.2,37.1,3,11,0.761,82,3.6,Mobile,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,360.98,0
13771,53,95212.0,40,6,53.15,18.19,3,8,0.853,3,4.0,Web,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,318.88,0
12240,30,88925.0,51,7,92.49,27.56,4,7,0.413,62,2.3,Store,Beauty,Negative,Support,The customer described a slow or unsatisfactory support experience.,647.45,1
12672,53,59024.0,15,5,106.84,23.75,2,7,0.819,13,3.6,Email,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,534.21,0
10262,30,87329.0,22,6,84.64,14.97,0,3,0.739,95,3.8,Web,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,507.82,0
13377,58,59048.0,23,7,107.76,24.08,3,5,0.843,159,4.2,Web,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,754.31,0
10672,47,83066.0,1,5,104.4,24.91,1,6,0.523,40,4.9,Email,Electronics,Positive,Support,The customer described a slow or unsatisfactory support experience.,521.98,0
17410,44,58909.0,44,6,63.41,24.06,1,12,0.518,126,3.4,Mobile,Sports,Neutral,Availability,The customer mentioned stock availability and product access.,380.48,1
14439,68,89961.0,67,6,79.28,29.53,1,8,0.476,38,4.9,Mobile,Beauty,Positive,Price,The customer said the price was high and asked for a better offer.,475.69,0
13371,28,56940.0,21,8,90.72,22.27,0,8,0.506,13,3.6,Email,Home,Neutral,Support,The customer described a slow or unsatisfactory support experience.,725.76,0
11854,18,90938.0,48,9,86.8,5.15,1,12,0.725,104,5.0,Store,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,781.22,0
17513,33,66663.0,51,7,71.04,37.87,2,13,0.698,160,3.5,Store,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,497.28,0
14129,35,88320.0,20,6,123.94,36.86,1,10,0.445,91,3.0,Web,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,743.66,0
17887,62,54283.0,14,4,123.21,0.31,1,7,0.847,110,3.7,Email,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,492.84,0
15277,37,84129.0,65,8,107.0,22.43,1,11,0.632,13,2.6,Store,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",855.98,0
17948,28,73559.0,43,6,81.65,32.3,1,12,0.567,1,3.1,Web,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,489.92,0
17050,57,25278.0,63,10,63.35,21.5,0,12,0.862,180,4.8,Web,Electronics,Positive,Price,The customer said the price was high and asked for a better offer.,633.54,0
15939,57,34389.0,34,7,106.48,24.75,1,14,0.716,40,3.2,Mobile,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,745.37,1
12841,23,79250.0,67,3,40.19,3.19,4,7,0.588,170,2.8,Mobile,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,120.57,1
16220,34,53059.0,38,4,42.09,21.39,0,5,0.777,114,3.9,Email,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,168.37,0
12550,39,72959.0,40,7,122.19,11.36,1,13,0.777,23,4.2,Web,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,855.32,0
16876,58,64110.0,16,9,109.98,7.93,1,10,0.588,6,4.8,Email,Beauty,Positive,Price,The customer said the price was high and asked for a better offer.,989.86,0
12510,67,45871.0,66,2,65.84,24.12,3,14,0.448,152,3.5,Mobile,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,131.69,0
10621,58,110597.0,45,9,93.96,25.28,2,14,0.746,33,4.7,Email,Home,Positive,Features,The customer discussed missing features and requested improvements.,845.65,0
10943,22,83872.0,16,5,72.93,11.4,0,5,0.433,80,4.3,Mobile,Beauty,Positive,Features,The customer discussed missing features and requested improvements.,364.67,0
13634,62,75806.0,67,6,44.24,38.2,3,6,0.681,112,3.9,Mobile,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,265.43,0
15306,54,38337.0,62,9,87.92,11.51,0,11,0.584,160,1.9,Store,Home,Negative,Availability,The customer mentioned stock availability and product access.,791.3,0
12316,28,96745.0,18,5,64.71,16.73,1,8,0.418,134,3.8,Mobile,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,323.54,0
16558,30,89157.0,11,8,79.74,24.36,1,13,0.601,12,3.7,Mobile,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,637.91,0
12045,22,79670.0,37,4,133.08,23.35,3,9,0.474,107,3.6,Email,Sports,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,532.31,0
13785,60,80225.0,47,2,44.55,32.06,0,14,0.531,174,4.2,Store,Electronics,Positive,Support,The customer described a slow or unsatisfactory support experience.,89.1,0
12688,61,88879.0,66,4,104.64,3.1,1,11,0.502,90,3.5,Mobile,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,418.56,0
14467,18,30495.0,53,4,80.23,38.55,0,6,0.785,49,2.7,Email,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,320.91,0
11513,64,83061.0,72,5,87.4,32.84,2,14,0.442,11,2.7,Email,Beauty,Neutral,Availability,The customer mentioned stock availability and product access.,437.02,0
17668,54,53666.0,33,6,112.84,8.84,0,5,0.581,177,4.4,Store,Electronics,Positive,Product Quality,The customer raised concerns about product quality and durability.,677.05,0
17406,47,56124.0,34,5,120.93,12.06,4,7,0.498,102,3.6,Web,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,604.65,0
15592,18,83902.0,15,4,98.57,28.12,1,8,0.58,100,4.4,Store,Home,Positive,Support,The customer described a slow or unsatisfactory support experience.,394.26,0
14246,57,67285.0,54,6,88.14,37.0,3,18,0.535,80,3.0,Email,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,528.82,0
15961,32,77946.0,71,6,91.44,37.76,0,14,0.477,158,2.6,Email,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,548.62,0
13750,64,52677.0,11,8,95.5,21.8,0,7,0.822,161,4.2,Email,Sports,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,763.97,0
17116,51,56508.0,34,7,64.48,9.13,0,7,0.743,86,4.3,Store,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,451.39,0
10531,29,76618.0,57,4,89.61,2.42,4,9,0.392,127,4.6,Web,Sports,Positive,Returns,"The customer asked about returns, refunds, or the return process.",358.42,1
11727,21,68912.0,22,10,85.31,1.29,2,4,0.718,25,4.0,Email,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,853.05,0
13653,19,56957.0,49,4,69.87,4.37,1,9,0.548,39,3.2,Email,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,279.47,0
15202,47,80580.0,65,7,174.83,15.3,0,9,0.655,124,4.8,Web,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,1223.82,0
15656,42,44048.0,36,9,83.67,5.18,0,10,0.713,57,3.7,Mobile,Apparel,Neutral,Price,The customer said the price was high and asked for a better offer.,753.03,0
15740,18,122582.0,47,7,101.8,30.15,2,11,0.58,176,2.8,Store,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,712.63,1
17523,41,78495.0,13,5,116.46,17.25,2,13,0.779,167,3.0,Web,Home,Neutral,Availability,The customer mentioned stock availability and product access.,582.28,0
16738,68,35870.0,29,6,80.06,21.59,1,5,0.541,82,4.5,Mobile,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,480.38,0
17326,39,82192.0,34,4,82.97,20.17,0,11,0.548,11,2.6,Store,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,331.88,0
12751,62,68949.0,42,6,115.91,9.0,1,7,0.805,46,4.0,Store,Apparel,Positive,Availability,The customer mentioned stock availability and product access.,695.48,0
15564,61,34781.0,38,7,97.03,33.19,1,9,0.94,73,3.6,Mobile,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,679.2,0
15511,20,50483.0,39,7,88.44,33.85,3,17,0.512,155,3.2,Email,Sports,Neutral,Product Quality,The customer raised concerns about product quality and durability.,619.1,0
14839,18,68660.0,52,6,78.16,6.73,0,11,0.664,43,3.9,Email,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,468.94,0
14836,28,78353.0,39,4,139.15,38.87,3,10,0.677,170,5.0,Web,Apparel,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,556.61,0
14201,62,82016.0,64,2,89.47,22.52,1,16,0.579,116,3.9,Store,Electronics,Neutral,Features,The customer discussed missing features and requested improvements.,178.95,1
